id,split,label,source,width,height,md5,raw_path,aspect_ratio,orientation,resolution,res_category,label_encoded,source_encoded,ar_category,cnn_path,ocr_path
train_0358,train,struk,cord-v2,864,1296,d6b33613505ade571d3f7f03e1b3aafc,/content/dataset/raw/struk/train_0358.jpg,0.6666666666666666,True,1119744,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0358.jpg,/content/dataset/ocr/struk/train_0358.jpg
train_0359,train,struk,cord-v2,576,864,6024a50376007bfad21c8a20e3952dc9,/content/dataset/raw/struk/train_0359.jpg,0.6666666666666666,True,497664,mid,1,0,portrait,/content/dataset/cnn/train/struk/train_0359.jpg,/content/dataset/ocr/struk/train_0359.jpg
train_0360,train,struk,cord-v2,864,1296,2d443e1bc35a6e1515af877b752d2d27,/content/dataset/raw/struk/train_0360.jpg,0.6666666666666666,True,1119744,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0360.jpg,/content/dataset/ocr/struk/train_0360.jpg
train_0361,train,struk,cord-v2,1773,2364,edf8fdcb7b04991a146496be67d03481,/content/dataset/raw/struk/train_0361.jpg,0.75,True,4191372,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0361.jpg,/content/dataset/ocr/struk/train_0361.jpg
train_0362,train,struk,cord-v2,960,1280,b2736e802ae6db142cbb35aedc489404,/content/dataset/raw/struk/train_0362.jpg,0.75,True,1228800,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0362.jpg,/content/dataset/ocr/struk/train_0362.jpg
train_0363,train,struk,cord-v2,941,1280,5d965d6757ecf54d22140769911d872f,/content/dataset/raw/struk/train_0363.jpg,0.73515625,True,1204480,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0363.jpg,/content/dataset/ocr/struk/train_0363.jpg
train_0364,train,struk,cord-v2,864,1296,0107f688289f69fb5185eb449d4e6e71,/content/dataset/raw/struk/train_0364.jpg,0.6666666666666666,True,1119744,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0364.jpg,/content/dataset/ocr/struk/train_0364.jpg
train_0365,train,struk,cord-v2,864,1296,151c3685969c08cbed94414026cd731d,/content/dataset/raw/struk/train_0365.jpg,0.6666666666666666,True,1119744,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0365.jpg,/content/dataset/ocr/struk/train_0365.jpg
train_0366,train,struk,cord-v2,864,1296,481a88306626b8e8208d2e9ccf972a5c,/content/dataset/raw/struk/train_0366.jpg,0.6666666666666666,True,1119744,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0366.jpg,/content/dataset/ocr/struk/train_0366.jpg
train_0367,train,struk,cord-v2,1836,3264,3e4d8b47fc5ea19feb41ac9db86922c8,/content/dataset/raw/struk/train_0367.jpg,0.5625,True,5992704,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0367.jpg,/content/dataset/ocr/struk/train_0367.jpg
train_0368,train,struk,cord-v2,864,1296,b22c48c397a670cb56c87e23b7eaf6fd,/content/dataset/raw/struk/train_0368.jpg,0.6666666666666666,True,1119744,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0368.jpg,/content/dataset/ocr/struk/train_0368.jpg
train_0369,train,struk,cord-v2,576,864,c0641241eaacc8889140f87565547667,/content/dataset/raw/struk/train_0369.jpg,0.6666666666666666,True,497664,mid,1,0,portrait,/content/dataset/cnn/train/struk/train_0369.jpg,/content/dataset/ocr/struk/train_0369.jpg
train_0370,train,struk,cord-v2,576,864,3e953c4b0cc8f5af72f449b5138c029d,/content/dataset/raw/struk/train_0370.jpg,0.6666666666666666,True,497664,mid,1,0,portrait,/content/dataset/cnn/train/struk/train_0370.jpg,/content/dataset/ocr/struk/train_0370.jpg
train_0371,train,struk,cord-v2,576,864,670ab905396143769da928e4296acfa1,/content/dataset/raw/struk/train_0371.jpg,0.6666666666666666,True,497664,mid,1,0,portrait,/content/dataset/cnn/train/struk/train_0371.jpg,/content/dataset/ocr/struk/train_0371.jpg
train_0372,train,struk,cord-v2,864,1296,51be0b15127e05014fa0a2ac6525e80e,/content/dataset/raw/struk/train_0372.jpg,0.6666666666666666,True,1119744,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0372.jpg,/content/dataset/ocr/struk/train_0372.jpg
train_0373,train,struk,cord-v2,576,864,55601f5bacada04202cda0a4d5e4bf50,/content/dataset/raw/struk/train_0373.jpg,0.6666666666666666,True,497664,mid,1,0,portrait,/content/dataset/cnn/train/struk/train_0373.jpg,/content/dataset/ocr/struk/train_0373.jpg
train_0374,train,struk,cord-v2,2304,4096,b1197d8a0b82207becfc1b1f0f123687,/content/dataset/raw/struk/train_0374.jpg,0.5625,True,9437184,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0374.jpg,/content/dataset/ocr/struk/train_0374.jpg
train_0375,train,struk,cord-v2,3024,4032,675984099c5537ca075a28ba67d4f52a,/content/dataset/raw/struk/train_0375.jpg,0.75,True,12192768,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0375.jpg,/content/dataset/ocr/struk/train_0375.jpg
train_0376,train,struk,cord-v2,960,1280,a2155d446356c34d20625d7e71e10fcc,/content/dataset/raw/struk/train_0376.jpg,0.75,True,1228800,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0376.jpg,/content/dataset/ocr/struk/train_0376.jpg
train_0377,train,struk,cord-v2,2304,4096,46a8a80acec3dd8ec96814bcdca360c2,/content/dataset/raw/struk/train_0377.jpg,0.5625,True,9437184,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0377.jpg,/content/dataset/ocr/struk/train_0377.jpg
train_0378,train,struk,cord-v2,720,1280,d2c86ce12bb9193c48ecbdb6f60b5de1,/content/dataset/raw/struk/train_0378.jpg,0.5625,True,921600,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0378.jpg,/content/dataset/ocr/struk/train_0378.jpg
train_0379,train,struk,cord-v2,864,1296,558a8e07a94c2d10eb8220a949e63b7b,/content/dataset/raw/struk/train_0379.jpg,0.6666666666666666,True,1119744,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0379.jpg,/content/dataset/ocr/struk/train_0379.jpg
train_0380,train,struk,cord-v2,864,1296,b36606f61faf8ffd622a95979ee03413,/content/dataset/raw/struk/train_0380.jpg,0.6666666666666666,True,1119744,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0380.jpg,/content/dataset/ocr/struk/train_0380.jpg
train_0381,train,struk,cord-v2,576,864,f17e0728d5e5dac8898da025db5b4119,/content/dataset/raw/struk/train_0381.jpg,0.6666666666666666,True,497664,mid,1,0,portrait,/content/dataset/cnn/train/struk/train_0381.jpg,/content/dataset/ocr/struk/train_0381.jpg
train_0382,train,struk,cord-v2,432,648,11e5b1421e54f53cacbcdc9774ca0077,/content/dataset/raw/struk/train_0382.jpg,0.6666666666666666,True,279936,mid,1,0,portrait,/content/dataset/cnn/train/struk/train_0382.jpg,/content/dataset/ocr/struk/train_0382.jpg
train_0383,train,struk,cord-v2,432,648,dd34028f7f567284b4df50c19c4d46c0,/content/dataset/raw/struk/train_0383.jpg,0.6666666666666666,True,279936,mid,1,0,portrait,/content/dataset/cnn/train/struk/train_0383.jpg,/content/dataset/ocr/struk/train_0383.jpg
train_0384,train,struk,cord-v2,864,1296,e6f46dc580a4aebfb3f522508642b50a,/content/dataset/raw/struk/train_0384.jpg,0.6666666666666666,True,1119744,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0384.jpg,/content/dataset/ocr/struk/train_0384.jpg
train_0385,train,struk,cord-v2,1108,1478,4408e8eacfef5a36ea6c4afccba31614,/content/dataset/raw/struk/train_0385.jpg,0.7496617050067659,True,1637624,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0385.jpg,/content/dataset/ocr/struk/train_0385.jpg
train_0386,train,struk,cord-v2,1108,1478,f124de933e971d613d3076fae3ebab38,/content/dataset/raw/struk/train_0386.jpg,0.7496617050067659,True,1637624,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0386.jpg,/content/dataset/ocr/struk/train_0386.jpg
train_0387,train,struk,cord-v2,576,864,172741c9a6d33a6165d3e86d3a43c62e,/content/dataset/raw/struk/train_0387.jpg,0.6666666666666666,True,497664,mid,1,0,portrait,/content/dataset/cnn/train/struk/train_0387.jpg,/content/dataset/ocr/struk/train_0387.jpg
train_0388,train,struk,cord-v2,472,904,0eb29e8e4a5635cb3b7468e5e903ebd2,/content/dataset/raw/struk/train_0388.jpg,0.5221238938053098,True,426688,mid,1,0,portrait,/content/dataset/cnn/train/struk/train_0388.jpg,/content/dataset/ocr/struk/train_0388.jpg
train_0389,train,struk,cord-v2,576,864,fdd9ba0ded0face25d8f1ace3328382c,/content/dataset/raw/struk/train_0389.jpg,0.6666666666666666,True,497664,mid,1,0,portrait,/content/dataset/cnn/train/struk/train_0389.jpg,/content/dataset/ocr/struk/train_0389.jpg
train_0390,train,struk,cord-v2,576,864,419d825f3b45ea421204960c443eb584,/content/dataset/raw/struk/train_0390.jpg,0.6666666666666666,True,497664,mid,1,0,portrait,/content/dataset/cnn/train/struk/train_0390.jpg,/content/dataset/ocr/struk/train_0390.jpg
train_0391,train,struk,cord-v2,432,648,8b018ad1ec288f429e577431ff6801b2,/content/dataset/raw/struk/train_0391.jpg,0.6666666666666666,True,279936,mid,1,0,portrait,/content/dataset/cnn/train/struk/train_0391.jpg,/content/dataset/ocr/struk/train_0391.jpg
train_0392,train,struk,cord-v2,864,1296,16685ab2e985ab8e70064e0da8957c35,/content/dataset/raw/struk/train_0392.jpg,0.6666666666666666,True,1119744,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0392.jpg,/content/dataset/ocr/struk/train_0392.jpg
train_0393,train,struk,cord-v2,864,1296,0aa2d4e4619fc654dfa14b564111f45b,/content/dataset/raw/struk/train_0393.jpg,0.6666666666666666,True,1119744,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0393.jpg,/content/dataset/ocr/struk/train_0393.jpg
train_0394,train,struk,cord-v2,864,1296,d202f596b0acd720b141a6369480ca0e,/content/dataset/raw/struk/train_0394.jpg,0.6666666666666666,True,1119744,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0394.jpg,/content/dataset/ocr/struk/train_0394.jpg
train_0395,train,struk,cord-v2,1196,1196,763ac4b408bd4b801a76e14f4ceb64f1,/content/dataset/raw/struk/train_0395.jpg,1.0,False,1430416,high,1,0,square,/content/dataset/cnn/train/struk/train_0395.jpg,/content/dataset/ocr/struk/train_0395.jpg
train_0396,train,struk,cord-v2,864,1296,941250dfdbc19d3e43ba6e129416c55a,/content/dataset/raw/struk/train_0396.jpg,0.6666666666666666,True,1119744,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0396.jpg,/content/dataset/ocr/struk/train_0396.jpg
train_0397,train,struk,cord-v2,864,1296,bf637717d660a3040463a1d0fefe04c7,/content/dataset/raw/struk/train_0397.jpg,0.6666666666666666,True,1119744,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0397.jpg,/content/dataset/ocr/struk/train_0397.jpg
train_0398,train,struk,cord-v2,864,1296,82c1026cf13916a3235a3746e04ebfab,/content/dataset/raw/struk/train_0398.jpg,0.6666666666666666,True,1119744,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0398.jpg,/content/dataset/ocr/struk/train_0398.jpg
train_0399,train,struk,cord-v2,960,1280,f4ddc6221b7ea153f65dcdf4f804457b,/content/dataset/raw/struk/train_0399.jpg,0.75,True,1228800,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0399.jpg,/content/dataset/ocr/struk/train_0399.jpg
train_0400,train,struk,cord-v2,576,864,dfbd83613cfb6ef46da71f2d1d54a7fd,/content/dataset/raw/struk/train_0400.jpg,0.6666666666666666,True,497664,mid,1,0,portrait,/content/dataset/cnn/train/struk/train_0400.jpg,/content/dataset/ocr/struk/train_0400.jpg
train_0401,train,struk,cord-v2,576,864,ca82d881e00bd0cddca880ae5f14948c,/content/dataset/raw/struk/train_0401.jpg,0.6666666666666666,True,497664,mid,1,0,portrait,/content/dataset/cnn/train/struk/train_0401.jpg,/content/dataset/ocr/struk/train_0401.jpg
train_0402,train,struk,cord-v2,296,474,cde2f6268e75c0ba927bf72db1abd2ca,/content/dataset/raw/struk/train_0402.jpg,0.6244725738396625,True,140304,mid,1,0,portrait,/content/dataset/cnn/train/struk/train_0402.jpg,/content/dataset/ocr/struk/train_0402.jpg
train_0403,train,struk,cord-v2,864,1296,73474f40596b8008da3d3c66e75d21b0,/content/dataset/raw/struk/train_0403.jpg,0.6666666666666666,True,1119744,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0403.jpg,/content/dataset/ocr/struk/train_0403.jpg
train_0404,train,struk,cord-v2,576,864,e20fbd88b2ed04ba025d8b7b6c3e09b6,/content/dataset/raw/struk/train_0404.jpg,0.6666666666666666,True,497664,mid,1,0,portrait,/content/dataset/cnn/train/struk/train_0404.jpg,/content/dataset/ocr/struk/train_0404.jpg
train_0405,train,struk,cord-v2,1080,1920,950f33e2528cffae10c45aa37b09165e,/content/dataset/raw/struk/train_0405.jpg,0.5625,True,2073600,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0405.jpg,/content/dataset/ocr/struk/train_0405.jpg
train_0406,train,struk,cord-v2,272,364,fad9cd1451f9bac2e8a675b0e12e237a,/content/dataset/raw/struk/train_0406.jpg,0.7472527472527473,True,99008,low,1,0,portrait,/content/dataset/cnn/train/struk/train_0406.jpg,/content/dataset/ocr/struk/train_0406.jpg
train_0407,train,struk,cord-v2,576,864,ba2ee49754f6fc04ac9b8de9c53fe6c7,/content/dataset/raw/struk/train_0407.jpg,0.6666666666666666,True,497664,mid,1,0,portrait,/content/dataset/cnn/train/struk/train_0407.jpg,/content/dataset/ocr/struk/train_0407.jpg
train_0408,train,struk,cord-v2,622,1280,be85c09a0d290de536e9b7bdfe09ccd8,/content/dataset/raw/struk/train_0408.jpg,0.4859375,True,796160,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0408.jpg,/content/dataset/ocr/struk/train_0408.jpg
train_0409,train,struk,cord-v2,864,1296,eac8ee39f5a44013fe99273d421f32bf,/content/dataset/raw/struk/train_0409.jpg,0.6666666666666666,True,1119744,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0409.jpg,/content/dataset/ocr/struk/train_0409.jpg
train_0410,train,struk,cord-v2,576,864,dffe88519eb350a52c618a0521c4435c,/content/dataset/raw/struk/train_0410.jpg,0.6666666666666666,True,497664,mid,1,0,portrait,/content/dataset/cnn/train/struk/train_0410.jpg,/content/dataset/ocr/struk/train_0410.jpg
train_0411,train,struk,cord-v2,1536,2730,47618d90e654cf848a45dca0d64adbeb,/content/dataset/raw/struk/train_0411.jpg,0.5626373626373626,True,4193280,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0411.jpg,/content/dataset/ocr/struk/train_0411.jpg
train_0412,train,struk,cord-v2,576,864,73765516451caf74d9bfe2d8e877c08d,/content/dataset/raw/struk/train_0412.jpg,0.6666666666666666,True,497664,mid,1,0,portrait,/content/dataset/cnn/train/struk/train_0412.jpg,/content/dataset/ocr/struk/train_0412.jpg
train_0413,train,struk,cord-v2,1108,1478,1069421fa2178d820fdba09585e4f1ee,/content/dataset/raw/struk/train_0413.jpg,0.7496617050067659,True,1637624,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0413.jpg,/content/dataset/ocr/struk/train_0413.jpg
train_0414,train,struk,cord-v2,864,1296,f665890f9c72008ec53f56449e5f7944,/content/dataset/raw/struk/train_0414.jpg,0.6666666666666666,True,1119744,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0414.jpg,/content/dataset/ocr/struk/train_0414.jpg
train_0415,train,struk,cord-v2,864,1296,3fe2c92ddec376daf8aa2de7681fdfb7,/content/dataset/raw/struk/train_0415.jpg,0.6666666666666666,True,1119744,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0415.jpg,/content/dataset/ocr/struk/train_0415.jpg
train_0416,train,struk,cord-v2,2304,4096,613f50b140cc31ba6cf9b93755382af0,/content/dataset/raw/struk/train_0416.jpg,0.5625,True,9437184,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0416.jpg,/content/dataset/ocr/struk/train_0416.jpg
train_0417,train,struk,cord-v2,960,1280,d6dfaf187b8d43686088e8be0a801464,/content/dataset/raw/struk/train_0417.jpg,0.75,True,1228800,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0417.jpg,/content/dataset/ocr/struk/train_0417.jpg
train_0418,train,struk,cord-v2,1152,1728,dcc6ec9d391337bc0b0e60af9aa39030,/content/dataset/raw/struk/train_0418.jpg,0.6666666666666666,True,1990656,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0418.jpg,/content/dataset/ocr/struk/train_0418.jpg
train_0419,train,struk,cord-v2,960,1280,7631583f2cab3126f1cfbaefc97057ad,/content/dataset/raw/struk/train_0419.jpg,0.75,True,1228800,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0419.jpg,/content/dataset/ocr/struk/train_0419.jpg
train_0420,train,struk,cord-v2,576,864,7bc0943d604211a164ebd4a27bb42f34,/content/dataset/raw/struk/train_0420.jpg,0.6666666666666666,True,497664,mid,1,0,portrait,/content/dataset/cnn/train/struk/train_0420.jpg,/content/dataset/ocr/struk/train_0420.jpg
train_0421,train,struk,cord-v2,1108,1477,c4545835933cf46f2b592bc32f5002bc,/content/dataset/raw/struk/train_0421.jpg,0.7501692620176033,True,1636516,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0421.jpg,/content/dataset/ocr/struk/train_0421.jpg
train_0422,train,struk,cord-v2,576,864,152b5a8b3a94c78a2cf1593c8532ab9f,/content/dataset/raw/struk/train_0422.jpg,0.6666666666666666,True,497664,mid,1,0,portrait,/content/dataset/cnn/train/struk/train_0422.jpg,/content/dataset/ocr/struk/train_0422.jpg
train_0423,train,struk,cord-v2,864,1296,98d8a26312264ce5c99d26c4f02cd560,/content/dataset/raw/struk/train_0423.jpg,0.6666666666666666,True,1119744,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0423.jpg,/content/dataset/ocr/struk/train_0423.jpg
train_0424,train,struk,cord-v2,864,1296,e177b1e10726deede857427c9d4f0ceb,/content/dataset/raw/struk/train_0424.jpg,0.6666666666666666,True,1119744,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0424.jpg,/content/dataset/ocr/struk/train_0424.jpg
train_0425,train,struk,cord-v2,864,1296,8eefcd4bfc0f5e7fb9a5b4602a1736d7,/content/dataset/raw/struk/train_0425.jpg,0.6666666666666666,True,1119744,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0425.jpg,/content/dataset/ocr/struk/train_0425.jpg
train_0426,train,struk,cord-v2,864,1296,b5b15fcad36a84c31231cbc66b6d65cb,/content/dataset/raw/struk/train_0426.jpg,0.6666666666666666,True,1119744,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0426.jpg,/content/dataset/ocr/struk/train_0426.jpg
train_0427,train,struk,cord-v2,864,1296,8d35e9618af97a88160b4e8e4f29cfa7,/content/dataset/raw/struk/train_0427.jpg,0.6666666666666666,True,1119744,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0427.jpg,/content/dataset/ocr/struk/train_0427.jpg
train_0428,train,struk,cord-v2,864,1296,e6cd3afb28452b7a6896d5088cf10af0,/content/dataset/raw/struk/train_0428.jpg,0.6666666666666666,True,1119744,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0428.jpg,/content/dataset/ocr/struk/train_0428.jpg
train_0429,train,struk,cord-v2,864,1296,9c36f66dabe88abb42cf346e2cd8312b,/content/dataset/raw/struk/train_0429.jpg,0.6666666666666666,True,1119744,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0429.jpg,/content/dataset/ocr/struk/train_0429.jpg
train_0430,train,struk,cord-v2,864,1296,8d0453263cecc80c685190600a78f601,/content/dataset/raw/struk/train_0430.jpg,0.6666666666666666,True,1119744,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0430.jpg,/content/dataset/ocr/struk/train_0430.jpg
train_0431,train,struk,cord-v2,864,1296,6508b57cf5d2d9bcfb95a17c2da68c2e,/content/dataset/raw/struk/train_0431.jpg,0.6666666666666666,True,1119744,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0431.jpg,/content/dataset/ocr/struk/train_0431.jpg
train_0432,train,struk,cord-v2,984,1498,f288c8c62e0ca2d9aef9a5ea29e8d56e,/content/dataset/raw/struk/train_0432.jpg,0.6568758344459279,True,1474032,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0432.jpg,/content/dataset/ocr/struk/train_0432.jpg
train_0433,train,struk,cord-v2,576,864,b2d1521a27910078d151b9f9d21219ee,/content/dataset/raw/struk/train_0433.jpg,0.6666666666666666,True,497664,mid,1,0,portrait,/content/dataset/cnn/train/struk/train_0433.jpg,/content/dataset/ocr/struk/train_0433.jpg
train_0434,train,struk,cord-v2,2304,4096,5720523012595a55515c8e72be35f6d1,/content/dataset/raw/struk/train_0434.jpg,0.5625,True,9437184,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0434.jpg,/content/dataset/ocr/struk/train_0434.jpg
train_0435,train,struk,cord-v2,800,1280,f1363885d6dfd4fd103d2bf7cae9f50b,/content/dataset/raw/struk/train_0435.jpg,0.625,True,1024000,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0435.jpg,/content/dataset/ocr/struk/train_0435.jpg
train_0436,train,struk,cord-v2,2304,4096,0a6de6c8dabc4846bfc9aae869f849b7,/content/dataset/raw/struk/train_0436.jpg,0.5625,True,9437184,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0436.jpg,/content/dataset/ocr/struk/train_0436.jpg
train_0437,train,struk,cord-v2,819,1088,155a88f802e0b404c01605787bd7f5c7,/content/dataset/raw/struk/train_0437.jpg,0.7527573529411765,True,891072,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0437.jpg,/content/dataset/ocr/struk/train_0437.jpg
train_0438,train,struk,cord-v2,576,864,6804abad1c49c9e6a9c07f0d449994cb,/content/dataset/raw/struk/train_0438.jpg,0.6666666666666666,True,497664,mid,1,0,portrait,/content/dataset/cnn/train/struk/train_0438.jpg,/content/dataset/ocr/struk/train_0438.jpg
train_0439,train,struk,cord-v2,576,864,e2a826b819794ac73773832c60fa0f77,/content/dataset/raw/struk/train_0439.jpg,0.6666666666666666,True,497664,mid,1,0,portrait,/content/dataset/cnn/train/struk/train_0439.jpg,/content/dataset/ocr/struk/train_0439.jpg
train_0440,train,struk,cord-v2,2304,4096,1c39bb5cf90c2ebd77dd620d1178ce92,/content/dataset/raw/struk/train_0440.jpg,0.5625,True,9437184,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0440.jpg,/content/dataset/ocr/struk/train_0440.jpg
train_0441,train,struk,cord-v2,960,1280,6109f7b8ada164a53345b6f1523c1872,/content/dataset/raw/struk/train_0441.jpg,0.75,True,1228800,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0441.jpg,/content/dataset/ocr/struk/train_0441.jpg
train_0442,train,struk,cord-v2,864,1296,9cc7ae61f46695bd04f622d8b1253b87,/content/dataset/raw/struk/train_0442.jpg,0.6666666666666666,True,1119744,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0442.jpg,/content/dataset/ocr/struk/train_0442.jpg
train_0443,train,struk,cord-v2,864,1296,a1d318b2f251dea69934ffc34be90830,/content/dataset/raw/struk/train_0443.jpg,0.6666666666666666,True,1119744,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0443.jpg,/content/dataset/ocr/struk/train_0443.jpg
train_0444,train,struk,cord-v2,1108,1478,d6509472b8ddeacded8c8ce22a6cc846,/content/dataset/raw/struk/train_0444.jpg,0.7496617050067659,True,1637624,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0444.jpg,/content/dataset/ocr/struk/train_0444.jpg
train_0445,train,struk,cord-v2,1108,1478,7b61a8f2c9b936943bb380f093456779,/content/dataset/raw/struk/train_0445.jpg,0.7496617050067659,True,1637624,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0445.jpg,/content/dataset/ocr/struk/train_0445.jpg
train_0446,train,struk,cord-v2,576,864,0168c29bf411fddf9a972a83c3b30d27,/content/dataset/raw/struk/train_0446.jpg,0.6666666666666666,True,497664,mid,1,0,portrait,/content/dataset/cnn/train/struk/train_0446.jpg,/content/dataset/ocr/struk/train_0446.jpg
train_0447,train,struk,cord-v2,1152,1728,ccb242aeda0b610b37d57d3e283f7a30,/content/dataset/raw/struk/train_0447.jpg,0.6666666666666666,True,1990656,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0447.jpg,/content/dataset/ocr/struk/train_0447.jpg
train_0448,train,struk,cord-v2,1108,1478,cfecf79d90c3c2b7650b7a62a521dd25,/content/dataset/raw/struk/train_0448.jpg,0.7496617050067659,True,1637624,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0448.jpg,/content/dataset/ocr/struk/train_0448.jpg
train_0449,train,struk,cord-v2,864,1296,4c33ca323e66ae7fb52d0369c2a6e7c1,/content/dataset/raw/struk/train_0449.jpg,0.6666666666666666,True,1119744,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0449.jpg,/content/dataset/ocr/struk/train_0449.jpg
train_0450,train,struk,cord-v2,2304,4096,723825860706ae06078ce84ca6b03449,/content/dataset/raw/struk/train_0450.jpg,0.5625,True,9437184,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0450.jpg,/content/dataset/ocr/struk/train_0450.jpg
train_0451,train,struk,cord-v2,960,1280,24a777129b927d1cae29974d0c1af01e,/content/dataset/raw/struk/train_0451.jpg,0.75,True,1228800,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0451.jpg,/content/dataset/ocr/struk/train_0451.jpg
train_0452,train,struk,cord-v2,864,1296,e70f7eea60457dffa558e2d94787795d,/content/dataset/raw/struk/train_0452.jpg,0.6666666666666666,True,1119744,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0452.jpg,/content/dataset/ocr/struk/train_0452.jpg
train_0453,train,struk,cord-v2,864,1296,c7ba6b438f673690c4ac779ea5774021,/content/dataset/raw/struk/train_0453.jpg,0.6666666666666666,True,1119744,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0453.jpg,/content/dataset/ocr/struk/train_0453.jpg
train_0454,train,struk,cord-v2,2304,4096,fc791b2a08e380979c1ed4126ec574d2,/content/dataset/raw/struk/train_0454.jpg,0.5625,True,9437184,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0454.jpg,/content/dataset/ocr/struk/train_0454.jpg
train_0455,train,struk,cord-v2,2304,4096,c36f807286c4c7da2191c5efb0c39b9c,/content/dataset/raw/struk/train_0455.jpg,0.5625,True,9437184,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0455.jpg,/content/dataset/ocr/struk/train_0455.jpg
train_0456,train,struk,cord-v2,864,1296,a2b0b866de3308c325b7df161b67f699,/content/dataset/raw/struk/train_0456.jpg,0.6666666666666666,True,1119744,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0456.jpg,/content/dataset/ocr/struk/train_0456.jpg
train_0457,train,struk,cord-v2,522,646,cba22df688cd644c50a30a1482b02771,/content/dataset/raw/struk/train_0457.jpg,0.8080495356037152,True,337212,mid,1,0,square,/content/dataset/cnn/train/struk/train_0457.jpg,/content/dataset/ocr/struk/train_0457.jpg
train_0458,train,struk,cord-v2,1152,1728,1c91a9eda45472ff52bbaae00c45ea6f,/content/dataset/raw/struk/train_0458.jpg,0.6666666666666666,True,1990656,high,1,0,portrait,/content/dataset/cnn/train/struk/train_0458.jpg,/content/dataset/ocr/struk/train_0458.jpg
